DB01165,Ofloxacin,SmallMoleculeDrug,46507574,
DB01166,Cilostazol,SmallMoleculeDrug,46506317,
DB01167,Itraconazole,SmallMoleculeDrug,46505954,
DB01168,Procarbazine,SmallMoleculeDrug,46507706,
DB01169,Arsenic trioxide,SmallMoleculeDrug,46506448,
DB01170,Guanethidine,SmallMoleculeDrug,46507567,
DB01171,Moclobemide,SmallMoleculeDrug,46504667,
DB01172,Kanamycin,SmallMoleculeDrug,46508178,KAN
DB01173,Orphenadrine,SmallMoleculeDrug,46506085,
DB01174,Phenobarbital,SmallMoleculeDrug,46505776,UQA
DB01175,Escitalopram,SmallMoleculeDrug,46507040,68P
DB01176,Cyclizine,SmallMoleculeDrug,46506232,
DB01177,Idarubicin,SmallMoleculeDrug,46506973,DM5
DB01178,Chlormezanone,SmallMoleculeDrug,46505352,
DB01179,Podofilox,SmallMoleculeDrug,46505716,POD
DB01180,Rescinnamine,SmallMoleculeDrug,46507786,
DB01181,Ifosfamide,SmallMoleculeDrug,46508335,
DB01182,Propafenone,SmallMoleculeDrug,46504529,
DB01183,Naloxone,SmallMoleculeDrug,46508816,
DB01184,Domperidone,SmallMoleculeDrug,46508314,
DB01185,Fluoxymesterone,SmallMoleculeDrug,46508867,
DB01186,Pergolide,SmallMoleculeDrug,46507604,
DB01187,Iophendylate,SmallMoleculeDrug,46508391,
DB01188,Ciclopirox,SmallMoleculeDrug,46506333,B4O
DB01189,Desflurane,SmallMoleculeDrug,46505270,
DB01190,Clindamycin,SmallMoleculeDrug,46506073,CLY
DB01191,Dexfenfluramine,SmallMoleculeDrug,46508388,
DB01192,Oxymorphone,SmallMoleculeDrug,46505296,
DB01193,Acebutolol,SmallMoleculeDrug,46509113,
DB01194,Brinzolamide,SmallMoleculeDrug,46507071,BZ1
DB01195,Flecainide,SmallMoleculeDrug,46508078,
DB01196,Estramustine,SmallMoleculeDrug,46508765,
DB01197,Captopril,SmallMoleculeDrug,46506879,X8Z
DB01198,Zopiclone,SmallMoleculeDrug,46505233,
DB01199,Tubocurarine,SmallMoleculeDrug,46505279,
DB01200,Bromocriptine,SmallMoleculeDrug,46505504,08Y
DB01201,Rifapentine,SmallMoleculeDrug,46507322,RPT
DB01202,Levetiracetam,SmallMoleculeDrug,46508406,
DB01203,Nadolol,SmallMoleculeDrug,46505509,
DB01204,Mitoxantrone,SmallMoleculeDrug,46504608,MIX
DB01205,Flumazenil,SmallMoleculeDrug,46507438,FYP
DB01206,Lomustine,SmallMoleculeDrug,46506562,
DB01208,Sparfloxacin,SmallMoleculeDrug,46506453,
DB01209,Dezocine,SmallMoleculeDrug,46508770,
DB01210,Levobunolol,SmallMoleculeDrug,46507518,
DB01211,Clarithromycin,SmallMoleculeDrug,46506489,CTY
DB01212,Ceftriaxone,SmallMoleculeDrug,46506458,
DB01213,Fomepizole,SmallMoleculeDrug,46508566,4PZ
DB01214,Metipranolol,SmallMoleculeDrug,46505935,
DB01215,Estazolam,SmallMoleculeDrug,46507430,
DB01216,Finasteride,SmallMoleculeDrug,46507645,FIT
DB01217,Anastrozole,SmallMoleculeDrug,46504987,
DB01218,Halofantrine,SmallMoleculeDrug,46506753,
DB01219,Dantrolene,SmallMoleculeDrug,46504976,
DB01220,Rifaximin,SmallMoleculeDrug,46508705,RXM
DB01221,Ketamine,SmallMoleculeDrug,46508295,
DB01222,Budesonide,SmallMoleculeDrug,46504869,
DB01223,Aminophylline,SmallMoleculeDrug,46508784,
DB01224,Quetiapine,SmallMoleculeDrug,46504800,
DB01225,Enoxaparin,SmallMoleculeDrug,46507450,
DB01226,Mivacurium,SmallMoleculeDrug,46505071,
DB01227,Levacetylmethadol,SmallMoleculeDrug,46507749,
DB01228,Encainide,SmallMoleculeDrug,46504470,
DB01229,Paclitaxel,SmallMoleculeDrug,46506910,TA1
DB01230,Pemoline,SmallMoleculeDrug,46509085,
DB01231,Diphenidol,SmallMoleculeDrug,46506486,
DB01232,Saquinavir,SmallMoleculeDrug,46508726,ROC
DB01233,Metoclopramide,SmallMoleculeDrug,46505631,
DB01234,Dexamethasone,SmallMoleculeDrug,46508930,DEX
DB01235,Levodopa,SmallMoleculeDrug,46508120,DAH
DB01236,Sevoflurane,SmallMoleculeDrug,46508591,
DB01237,Bromodiphenhydramine,SmallMoleculeDrug,46506082,
DB01238,Aripiprazole,SmallMoleculeDrug,46505745,9SC
DB01239,Chlorprothixene,SmallMoleculeDrug,46508957,
DB01240,Epoprostenol,SmallMoleculeDrug,46507362,
DB01241,Gemfibrozil,SmallMoleculeDrug,46508264,4TX
DB01242,Clomipramine,SmallMoleculeDrug,46505157,CXX
DB01243,Chloroxine,SmallMoleculeDrug,46508620,
DB01244,Bepridil,SmallMoleculeDrug,46506353,BEP
DB01245,Decamethonium,SmallMoleculeDrug,46507737,DME
DB01246,Alimemazine,SmallMoleculeDrug,46508449,
DB01247,Isocarboxazid,SmallMoleculeDrug,46505330,
DB01248,Docetaxel,SmallMoleculeDrug,46506766,TXL
DB01249,Iodixanol,SmallMoleculeDrug,46504687,
DB01250,Olsalazine,SmallMoleculeDrug,46506356,
DB01251,Gliquidone,SmallMoleculeDrug,46508425,
DB01253,Ergometrine,SmallMoleculeDrug,46506922,
DB01254,Dasatinib,SmallMoleculeDrug,46505143,1N1
DB01255,Lisdexamfetamine,SmallMoleculeDrug,46505358,
DB01256,Retapamulin,SmallMoleculeDrug,46509062,G34
DB01257,Eculizumab,BiotechDrug,46505429,
DB01259,Lapatinib,SmallMoleculeDrug,46507141,FMM
DB01260,Desonide,SmallMoleculeDrug,46506186,
DB01261,Sitagliptin,SmallMoleculeDrug,46505822,715
DB01262,Decitabine,SmallMoleculeDrug,46505657,
DB01263,Posaconazole,SmallMoleculeDrug,46508639,X2N
DB01264,Darunavir,SmallMoleculeDrug,46506908,017
DB01265,Telbivudine,SmallMoleculeDrug,46508706,LLT
DB01266,Sinecatechins,SmallMoleculeDrug,46506183,
DB01267,Paliperidone,SmallMoleculeDrug,46506296,
DB01268,Sunitinib,SmallMoleculeDrug,46507140,B49
DB01269,Panitumumab,BiotechDrug,46505063,
DB01270,Ranibizumab,BiotechDrug,46506960,
DB01271,Idursulfase,BiotechDrug,46507347,
DB01272,Alglucosidase alfa,BiotechDrug,46504595,
DB01273,Varenicline,SmallMoleculeDrug,46505502,QMR
DB01274,Arformoterol,SmallMoleculeDrug,46506392,H98
DB01275,Hydralazine,SmallMoleculeDrug,46507533,HLZ
DB01276,Exenatide,BiotechDrug,46509017,
DB01277,Mecasermin,BiotechDrug,46504889,
DB01278,Pramlintide,SmallMoleculeDrug,46509048,
DB01279,Galsulfase,BiotechDrug,46509151,
DB01280,Nelarabine,SmallMoleculeDrug,46506325,
DB01281,Abatacept,BiotechDrug,46509198,
DB01282,Carbetocin,SmallMoleculeDrug,46509009,
DB01283,Lumiracoxib,SmallMoleculeDrug,46506378,LUR
DB01284,Tetracosactide,SmallMoleculeDrug,46506301,
DB01285,Corticotropin,BiotechDrug,46506307,
DB01288,Fenoterol,SmallMoleculeDrug,46509099,
DB01291,Pirbuterol,SmallMoleculeDrug,46506379,
DB01294,Bismuth subsalicylate,SmallMoleculeDrug,46507128,
DB01296,Glucosamine,SmallMoleculeDrug,46506420,
DB01297,Practolol,SmallMoleculeDrug,46507496,
DB01298,Sulfacytine,SmallMoleculeDrug,46505483,
DB01299,Sulfadoxine,SmallMoleculeDrug,46507915,
DB01301,Rolitetracycline,SmallMoleculeDrug,46507805,
DB01303,Oxtriphylline,SmallMoleculeDrug,46507376,
DB01306,Insulin aspart,BiotechDrug,46507309,
DB01307,Insulin detemir,BiotechDrug,46508877,
DB01309,Insulin glulisine,BiotechDrug,46504450,
DB01319,Fosamprenavir,SmallMoleculeDrug,46504901,
DB01320,Fosphenytoin,SmallMoleculeDrug,46505168,
DB01322,Kava,SmallMoleculeDrug,46505711,
DB01323,St. John's Wort,SmallMoleculeDrug,46507869,
DB01324,Polythiazide,SmallMoleculeDrug,46508633,
DB01325,Quinethazone,SmallMoleculeDrug,46507280,
DB01326,Cefamandole,SmallMoleculeDrug,46508882,SMX
DB01327,Cefazolin,SmallMoleculeDrug,46506123,
DB01328,Cefonicid,SmallMoleculeDrug,46505699,
DB01329,Cefoperazone,SmallMoleculeDrug,46504543,
DB01330,Cefotetan,SmallMoleculeDrug,46506572,
DB01331,Cefoxitin,SmallMoleculeDrug,46505845,CFX
DB01332,Ceftizoxime,SmallMoleculeDrug,46505647,
DB01333,Cefradine,SmallMoleculeDrug,46505082,
DB01336,Metocurine,SmallMoleculeDrug,46508044,CU9
DB01337,Pancuronium,SmallMoleculeDrug,46506118,
DB01338,Pipecuronium,SmallMoleculeDrug,46508493,
DB01339,Vecuronium,SmallMoleculeDrug,46507656,
DB01340,Cilazapril,SmallMoleculeDrug,46505231,
DB01344,Tolevamer,SmallMoleculeDrug,46507832,
DB01345,Potassium cation,SmallMoleculeDrug,46506517,K
DB01346,Quinidine barbiturate,SmallMoleculeDrug,46504552,
DB01348,Spirapril,SmallMoleculeDrug,46506126,
DB01351,Amobarbital,SmallMoleculeDrug,46508165,
DB01353,Butobarbital,SmallMoleculeDrug,46508397,
DB01357,Mestranol,SmallMoleculeDrug,46507679,
DB01359,Penbutolol,SmallMoleculeDrug,46504929,
DB01362,Iohexol,SmallMoleculeDrug,46506178,
DB01364,Ephedrine,SmallMoleculeDrug,46507538,
DB01365,Mephentermine,SmallMoleculeDrug,46505918,
DB01366,Procaterol,SmallMoleculeDrug,46507907,
DB01367,Rasagiline,SmallMoleculeDrug,46506045,RAU
DB01369,Quinupristin,SmallMoleculeDrug,46505148,
DB01370,Aluminium,SmallMoleculeDrug,46504765,
DB01377,Magnesium oxide,SmallMoleculeDrug,46504815,
DB01378,Magnesium cation,SmallMoleculeDrug,46508750,MG
DB01380,Cortisone acetate,SmallMoleculeDrug,46508852,
DB01381,Ginkgo biloba,BiotechDrug,46508832,
DB01382,Glymidine,SmallMoleculeDrug,46507076,
DB01390,Sodium bicarbonate,SmallMoleculeDrug,46507049,
DB01392,Yohimbine,SmallMoleculeDrug,46504602,
DB01393,Bezafibrate,SmallMoleculeDrug,46509188,PEM
DB01394,Colchicine,SmallMoleculeDrug,46505639,LOC
DB01395,Drospirenone,SmallMoleculeDrug,46507653,
DB01396,Digitoxin,SmallMoleculeDrug,46506035,F9R
DB01399,Salsalate,SmallMoleculeDrug,46506882,
DB01400,Neostigmine,SmallMoleculeDrug,46509161,
DB01401,Choline magnesium trisalicylate,SmallMoleculeDrug,46505243,
DB01403,Methotrimeprazine,SmallMoleculeDrug,46507223,
DB01404,Ginseng,SmallMoleculeDrug,46508934,
DB01406,Danazol,SmallMoleculeDrug,46506475,QA1
DB01407,Clenbuterol,SmallMoleculeDrug,46508373,
DB01409,Tiotropium,SmallMoleculeDrug,46504448,0HK
DB01410,Ciclesonide,SmallMoleculeDrug,46508553,
DB01413,Cefepime,SmallMoleculeDrug,46507919,
DB01415,Ceftibuten,SmallMoleculeDrug,46507324,
DB01416,Cefpodoxime,SmallMoleculeDrug,46504897,
DB01418,Acenocoumarol,SmallMoleculeDrug,46507631,
DB01419,Antrafenine,SmallMoleculeDrug,46507354,
DB01420,Testosterone propionate,SmallMoleculeDrug,46508693,
DB01421,Paromomycin,SmallMoleculeDrug,46505391,PAR
DB01424,Aminophenazone,SmallMoleculeDrug,46504975,
DB01426,Ajmaline,SmallMoleculeDrug,46506449,
DB01427,Amrinone,SmallMoleculeDrug,46504647,
DB01428,Oxybenzone,SmallMoleculeDrug,46508419,
DB01430,Almitrine,SmallMoleculeDrug,46505517,
DB01432,Cholestyramine,SmallMoleculeDrug,46506251,
DB01435,Antipyrine,SmallMoleculeDrug,46505216,
DB01436,Alfacalcidol,SmallMoleculeDrug,46505115,M9B
DB01437,Glutethimide,SmallMoleculeDrug,46506283,
DB01438,Phenazopyridine,SmallMoleculeDrug,46507962,
DB01440,gamma-Hydroxybutyric acid,SmallMoleculeDrug,46507548,
DB01452,Diamorphine,SmallMoleculeDrug,46506839,
DB01495,Dichloralphenazone,SmallMoleculeDrug,46507898,
DB01501,Difenoxin,SmallMoleculeDrug,46508854,
DB01544,Flunitrazepam,SmallMoleculeDrug,46504553,
DB01551,Dihydrocodeine,SmallMoleculeDrug,46506478,
DB01558,Bromazepam,SmallMoleculeDrug,46505694,
DB01559,Clotiazepam,SmallMoleculeDrug,46508776,
DB01563,Chloral hydrate,SmallMoleculeDrug,46507155,
DB01574,Attapulgite,SmallMoleculeDrug,46505928,
DB01575,Kaolin,SmallMoleculeDrug,46508763,
DB01576,Dextroamphetamine,SmallMoleculeDrug,46506252,1WE
DB01577,Metamfetamine,SmallMoleculeDrug,46508541,B40
DB01579,Phendimetrazine,SmallMoleculeDrug,46506122,
DB01580,Oxprenolol,SmallMoleculeDrug,46508996,
DB01581,Sulfamerazine,SmallMoleculeDrug,46505036,
DB01582,Sulfamethazine,SmallMoleculeDrug,46507146,
DB01583,Liotrix,SmallMoleculeDrug,46506203,
DB01584,Thyroglobulin,BiotechDrug,46507834,
DB01586,Ursodeoxycholic acid,SmallMoleculeDrug,46508795,IU5
DB01587,Ketazolam,SmallMoleculeDrug,46507008,
DB01588,Prazepam,SmallMoleculeDrug,46505417,
DB01589,Quazepam,SmallMoleculeDrug,46505952,
DB01590,Everolimus,SmallMoleculeDrug,46505248,
DB01591,Solifenacin,SmallMoleculeDrug,46506006,
DB01592,Iron,SmallMoleculeDrug,46509190,
DB01593,Zinc,SmallMoleculeDrug,46506903,
DB01595,Nitrazepam,SmallMoleculeDrug,46505806,
DB01597,Cilastatin,SmallMoleculeDrug,46505611,CIL
DB01598,Imipenem,SmallMoleculeDrug,46505744,
DB01599,Probucol,SmallMoleculeDrug,46508876,
DB01600,Tiaprofenic acid,SmallMoleculeDrug,46504590,
DB01601,Lopinavir,SmallMoleculeDrug,46508588,AB1
DB01602,Bacampicillin,SmallMoleculeDrug,46507859,
DB01603,Meticillin,SmallMoleculeDrug,46508973,MII
DB01604,Pivampicillin,SmallMoleculeDrug,46505340,
DB01605,Pivmecillinam,SmallMoleculeDrug,46506880,
DB01606,Tazobactam,SmallMoleculeDrug,46508088,
DB01607,Ticarcillin,SmallMoleculeDrug,46505959,
DB01608,Periciazine,SmallMoleculeDrug,46505085,
DB01609,Deferasirox,SmallMoleculeDrug,46506791,
DB01610,Valganciclovir,SmallMoleculeDrug,46505524,
DB01611,Hydroxychloroquine,SmallMoleculeDrug,46508459,
DB01612,Amyl Nitrite,SmallMoleculeDrug,46507839,
DB01613,Erythrityl tetranitrate,SmallMoleculeDrug,46508990,
DB01616,Alverine,SmallMoleculeDrug,46506981,
DB01618,Molindone,SmallMoleculeDrug,46504744,
DB01619,Phenindamine,SmallMoleculeDrug,46508187,
DB01620,Pheniramine,SmallMoleculeDrug,46505932,
DB01621,Pipotiazine,SmallMoleculeDrug,46508263,
DB01623,Thiothixene,SmallMoleculeDrug,46505564,
DB01624,Zuclopenthixol,SmallMoleculeDrug,46507341,
DB01625,Isopropamide,SmallMoleculeDrug,46507726,
DB01626,Pargyline,SmallMoleculeDrug,46507368,
DB01627,Lincomycin,SmallMoleculeDrug,46506668,3QB
DB01628,Etoricoxib,SmallMoleculeDrug,46504505,5CH
DB01632,5-O-phosphono-alpha-D-ribofuranosyl diphosphate,SmallMoleculeDrug,46506467,PRP
DB01638,Sorbitol,SmallMoleculeDrug,46507030,SOR
DB01656,Roflumilast,SmallMoleculeDrug,175426853,ROF
DB01698,Rutin,SmallMoleculeDrug,46508549,RUT
DB01708,Prasterone,SmallMoleculeDrug,46508824,AND
DB01718,Cetrimonium,SmallMoleculeDrug,46507665,16A
DB01744,Camphor,SmallMoleculeDrug,46508429,CAM
DB01764,Dalfopristin,SmallMoleculeDrug,46506561,DOL
DB01783,Pantothenic acid,SmallMoleculeDrug,46505022,PAU
DB01839,Propylene glycol,SmallMoleculeDrug,46505685,
DB01914,D-glucose,SmallMoleculeDrug,46507147,GLO
DB01956,Taurine,SmallMoleculeDrug,46506189,TAU
DB01987,Cocarboxylase,SmallMoleculeDrug,46504577,TDP
DB02266,Flufenamic acid,SmallMoleculeDrug,46507173,FLF
DB02300,Calcipotriol,SmallMoleculeDrug,46507122,MC9
DB02325,Isopropyl alcohol,SmallMoleculeDrug,46508136,IPA
DB02362,Aminobenzoic acid,SmallMoleculeDrug,46504695,PAB
DB02513,Thymol,SmallMoleculeDrug,46504674,IPB
DB02530,gamma-Aminobutyric acid,SmallMoleculeDrug,46507841,ABU
DB02546,Vorinostat,SmallMoleculeDrug,46508989,SHH
DB02638,Terlipressin,SmallMoleculeDrug,46504626,
DB02659,Cholic Acid,SmallMoleculeDrug,46507063,CHD
DB02701,Nicotinamide,SmallMoleculeDrug,46507386,NCA
DB02703,Fusidic acid,SmallMoleculeDrug,46505364,FUA
DB02772,Sucrose,SmallMoleculeDrug,46506134,
DB02789,Pregnenolone,SmallMoleculeDrug,46506718,PLO
DB02893,D-Methionine,SmallMoleculeDrug,46505884,MED
DB02925,Piretanide,SmallMoleculeDrug,46507197,
DB02959,Oxitriptan,SmallMoleculeDrug,46505826,4PQ
DB03017,Lauric acid,SmallMoleculeDrug,46505943,DAO
DB03085,Glycolic acid,SmallMoleculeDrug,46508186,GOA
DB03088,Pidolic acid,SmallMoleculeDrug,46506886,PCA
DB03128,Acetylcholine,SmallMoleculeDrug,46504484,ACH
DB03147,Flavin adenine dinucleotide,SmallMoleculeDrug,46508543,FAD
DB03166,Acetic acid,SmallMoleculeDrug,46506148,ACY
DB03175,Propyl alcohol,SmallMoleculeDrug,46507424,POL
DB03193,Stearic acid,SmallMoleculeDrug,46508522,STE
DB03209,Oteracil,SmallMoleculeDrug,46508346,OXC
DB03247,Flavin mononucleotide,SmallMoleculeDrug,46507603,FMN
DB03255,Phenol,SmallMoleculeDrug,46508193,IPH
DB03310,Glutathione disulfide,SmallMoleculeDrug,46508372,GDS
DB03312,Brivudine,SmallMoleculeDrug,46505721,BVD
DB03404,Hemin,BiotechDrug,46504761,
DB03585,Oxyphenbutazone,SmallMoleculeDrug,46507285,OPB
DB03614,Mecobalamin,SmallMoleculeDrug,46506610,COB
DB03615,Ribostamycin,SmallMoleculeDrug,46505351,RIO
DB03619,Deoxycholic acid,SmallMoleculeDrug,46506360,DXC
DB03754,Tromethamine,SmallMoleculeDrug,46506027,TRS
DB03756,Doconexent,SmallMoleculeDrug,46506213,HXA
DB03766,Propanoic acid,SmallMoleculeDrug,46508742,PPI
DB03793,Benzoic acid,SmallMoleculeDrug,46504911,BEZ
DB03796,Palmitic Acid,SmallMoleculeDrug,46506400,PLM
DB03808,Hexamidine,SmallMoleculeDrug,46505102,DID
DB03843,Formaldehyde,SmallMoleculeDrug,46505094,FOR
DB03904,Urea,SmallMoleculeDrug,46508687,URE
DB03929,D-Serine,SmallMoleculeDrug,46508200,DSN
DB04038,Ergosterol,SmallMoleculeDrug,46505947,ERG
DB04115,Berberine,SmallMoleculeDrug,46506051,BER
DB04160,Pyrophosphoric acid,SmallMoleculeDrug,46507760,PPV
DB04173,Fructose,SmallMoleculeDrug,46504785,LFR
DB04209,Dequalinium,SmallMoleculeDrug,46507206,DEQ
DB04221,Didecyldimethylammonium,SmallMoleculeDrug,46504890,10A
DB04224,Oleic Acid,SmallMoleculeDrug,46506835,ELA
DB04272,Citric acid,SmallMoleculeDrug,46508995,CIT
DB04339,Carbocisteine,SmallMoleculeDrug,46507988,CCS
DB04348,Taurocholic acid,SmallMoleculeDrug,46508273,TCH
DB04398,Lactic acid,SmallMoleculeDrug,46505582,
DB04465,Lactose,SmallMoleculeDrug,46505218,
DB04540,Cholesterol,SmallMoleculeDrug,46508234,CLR
DB04564,Gluconolactone,SmallMoleculeDrug,46506698,LGC
DB04570,Latamoxef,SmallMoleculeDrug,46505546,
DB04571,Trioxsalen,SmallMoleculeDrug,46508755,
DB04572,Thiotepa,SmallMoleculeDrug,46505958,
DB04573,Estriol,SmallMoleculeDrug,46505881,ESL
DB04574,Estrone sulfate,SmallMoleculeDrug,46508976,
DB04575,Quinestrol,SmallMoleculeDrug,46508939,
DB04657,Carboxin,SmallMoleculeDrug,46507275,CBE
DB04703,Hesperidin,SmallMoleculeDrug,46506898,H1N
DB04711,Iodipamide,SmallMoleculeDrug,46507320,IDB
DB04743,Nimesulide,SmallMoleculeDrug,46507721,NIM
DB04794,Bifonazole,SmallMoleculeDrug,46507284,TMI
DB04812,Benoxaprofen,SmallMoleculeDrug,46508496,
DB04813,Bithionol,SmallMoleculeDrug,46508019,B1T
DB04815,Clioquinol,SmallMoleculeDrug,46509081,CQL
DB04816,Dantron,SmallMoleculeDrug,46509077,CHZ
DB04817,Metamizole,SmallMoleculeDrug,46509035,
DB04820,Nialamide,SmallMoleculeDrug,46506047,
DB04821,Nomifensine,SmallMoleculeDrug,46505804,
DB04822,Oxeladin,SmallMoleculeDrug,46508573,
DB04824,Phenolphthalein,SmallMoleculeDrug,46506108,FGT
DB04825,Prenylamine,SmallMoleculeDrug,46508663,
DB04826,Thenalidine,SmallMoleculeDrug,46504731,
DB04827,Urethane,SmallMoleculeDrug,46505215,
DB04832,Zimelidine,SmallMoleculeDrug,46504589,
DB04834,Rapacuronium,SmallMoleculeDrug,46506932,
DB04835,Maraviroc,SmallMoleculeDrug,46508040,MRV
DB04837,Clofedanol,SmallMoleculeDrug,46505324,
DB04838,Cyclandelate,SmallMoleculeDrug,46505740,
DB04839,Cyproterone acetate,SmallMoleculeDrug,46506931,CA4
DB04840,Debrisoquine,SmallMoleculeDrug,46507664,
DB04841,Flunarizine,SmallMoleculeDrug,46507129,
DB04842,Fluspirilene,SmallMoleculeDrug,46508202,
DB04843,Mepenzolate,SmallMoleculeDrug,46508905,
DB04844,Tetrabenazine,SmallMoleculeDrug,46506426,
DB04845,Ixabepilone,SmallMoleculeDrug,99443224,
DB04846,Celiprolol,SmallMoleculeDrug,310264853,
DB04854,Febuxostat,SmallMoleculeDrug,310264854,TEI
DB04855,Dronedarone,SmallMoleculeDrug,175426865,
DB04861,Nebivolol,SmallMoleculeDrug,99443225,
DB04864,Huperzine A,SmallMoleculeDrug,175426873,HUP
DB04865,Omacetaxine mepesuccinate,SmallMoleculeDrug,175426874,HMT
DB04868,Nilotinib,SmallMoleculeDrug,99443226,NIL
DB04871,Lorcaserin,SmallMoleculeDrug,310264855,
DB04876,Vildagliptin,SmallMoleculeDrug,99443227,
DB04880,Enoximone,SmallMoleculeDrug,46505575,
DB04890,Bepotastine,SmallMoleculeDrug,46504940,
DB04895,Pegaptanib,BiotechDrug,46504497,
DB04896,Milnacipran,SmallMoleculeDrug,46506141,
DB04897,Lucinactant,BiotechDrug,347909842,
DB04898,Ximelagatran,SmallMoleculeDrug,46509040,
DB04899,Nesiritide,BiotechDrug,46508506,
DB04908,Flibanserin,SmallMoleculeDrug,175426897,
DB04911,Oritavancin,SmallMoleculeDrug,175426900,
DB04918,Ceftobiprole,SmallMoleculeDrug,175426903,
DB04920,Clevidipine,SmallMoleculeDrug,175426904,
DB04923,rhThrombin,BiotechDrug,,
DB04930,Permethrin,SmallMoleculeDrug,46505374,
DB04931,Afamelanotide,SmallMoleculeDrug,175426907,
DB04932,Defibrotide,BiotechDrug,46508192,
DB04938,Ospemifene,SmallMoleculeDrug,175426911,
DB04941,Crofelemer,SmallMoleculeDrug,347909853,
DB04945,Hemoglobin,BiotechDrug,772701,
DB04946,Iloperidone,SmallMoleculeDrug,175426913,
DB04948,Lofexidine,SmallMoleculeDrug,46508453,
DB04951,Pirfenidone,SmallMoleculeDrug,175426915,
DB04953,Ezogabine,SmallMoleculeDrug,175426917,FBX
DB05013,Ingenol mebutate,SmallMoleculeDrug,175426930,
DB05015,Belinostat,SmallMoleculeDrug,347827703,5OG
DB05016,Ataluren,SmallMoleculeDrug,175426931,
DB05018,Migalastat,SmallMoleculeDrug,347827704,DGJ
DB05039,Indacaterol,SmallMoleculeDrug,175426936,
DB05057,Erdosteine,SmallMoleculeDrug,175426937,
DB05084,Abaloparatide,BiotechDrug,347909937,
DB05099,Ancrod,BiotechDrug,347909946,
DB05109,Trabectedin,SmallMoleculeDrug,99443229,ECT
DB05154,Pretomanid,SmallMoleculeDrug,175426953,
DB05219,Crisaborole,SmallMoleculeDrug,175426957,
DB05239,Cobimetinib,SmallMoleculeDrug,310264856,EUI
DB05245,Silver sulfadiazine,SmallMoleculeDrug,46507881,
DB05246,Methsuximide,SmallMoleculeDrug,46505339,
DB05259,Glatiramer,BiotechDrug,46505299,
DB05260,Gallium nitrate,SmallMoleculeDrug,46508923,
DB05271,Rotigotine,SmallMoleculeDrug,99443232,
DB05273,Samarium (153Sm) lexidronam,SmallMoleculeDrug,347827722,
DB05276,Hepatitis B Immune Globulin,BiotechDrug,347910055,
DB05294,Vandetanib,SmallMoleculeDrug,175426969,ZD6
DB05299,keyhole limpet hemocyanin,BiotechDrug,347910062,
DB05311,Ecallantide,BiotechDrug,347910073,
DB05316,Pimavanserin,SmallMoleculeDrug,175426976,
DB05332,Romiplostim,BiotechDrug,347910087,
DB05336,Obiltoxaximab,BiotechDrug,347910089,
DB05351,Dexlansoprazole,SmallMoleculeDrug,347827723,
DB05368,Ragweed pollen extract,BiotechDrug,347910104,
DB05381,Histamine,SmallMoleculeDrug,175426988,HSM
DB05382,Iodine,SmallMoleculeDrug,175426989,I2I
DB05389,Tetrachlorodecaoxide,SmallMoleculeDrug,175426992,
DB05521,Telaprevir,SmallMoleculeDrug,175427024,
DB05528,Mipomersen,SmallMoleculeDrug,347827735,
DB05541,Brivaracetam,SmallMoleculeDrug,347827736,
DB05578,Ramucirumab,BiotechDrug,347910183,
DB05630,Sodium stibogluconate,SmallMoleculeDrug,99443233,
DB05676,Apremilast,SmallMoleculeDrug,310264858,
DB05679,Ustekinumab,BiotechDrug,347910190,
DB05773,Trastuzumab emtansine,BiotechDrug,347910224,
DB05777,Thrombomodulin Alfa,BiotechDrug,347910227,
DB05812,Abiraterone,SmallMoleculeDrug,175427038,AER
DB05829,Parathyroid hormone,BiotechDrug,347910255,
DB05889,Inotuzumab ozogamicin,BiotechDrug,347910296,
DB05990,Obeticholic acid,SmallMoleculeDrug,347827752,CHC
DB06014,Eteplirsen,BiotechDrug,347910319,
DB06016,Cariprazine,SmallMoleculeDrug,310264859,
DB06043,Olaratumab,BiotechDrug,347910322,
DB06077,Lumateperone,SmallMoleculeDrug,310264860,
DB06081,Caplacizumab,BiotechDrug,,
DB06119,Cenobamate,SmallMoleculeDrug,,
DB06137,Tirbanibulin,SmallMoleculeDrug,,DN0
DB06144,Sertindole,SmallMoleculeDrug,46504717,
DB06145,Spiramycin,SmallMoleculeDrug,347827756,
DB06147,Sulfathiazole,SmallMoleculeDrug,175427054,YTZ
DB06148,Mianserin,SmallMoleculeDrug,46508096,
DB06149,Teicoplanin,SmallMoleculeDrug,46507509,
DB06150,Sulfadimethoxine,SmallMoleculeDrug,99443234,
DB06151,Acetylcysteine,SmallMoleculeDrug,99443235,SC2
DB06152,Nylidrin,SmallMoleculeDrug,347827757,
DB06153,Pizotifen,SmallMoleculeDrug,347827758,
DB06154,Pentaerythritol tetranitrate,SmallMoleculeDrug,347827759,
DB06155,Rimonabant,SmallMoleculeDrug,99443236,AY6
DB06168,Canakinumab,BiotechDrug,347910340,
DB06174,Noscapine,SmallMoleculeDrug,,
DB06176,Romidepsin,SmallMoleculeDrug,310264861,
DB06186,Ipilimumab,BiotechDrug,347910341,
DB06193,Pixantrone,SmallMoleculeDrug,347827761,
DB06196,Icatibant,SmallMoleculeDrug,99443237,
DB06201,Rufinamide,SmallMoleculeDrug,175427055,
DB06202,Lasofoxifene,SmallMoleculeDrug,347827762,C3D
